10000000005906	CHICKEN LOLLIPOP	CHICKEN LOLLIPOP	10000000000276	13.00	0.00	100		NORMAL	PCS	0
10000000005907	DYNAMITE PRAWNS	DYNAMITE PRAWNS	10000000000276	13.00	0.00	101		NORMAL	PCS	0
10000000005908	CHICKEN 555	CHICKEN 555	10000000000276	13.00	0.00	102		NORMAL	PCS	0
10000000005909	LEMON CHICKEN	LEMON CHICKEN	10000000000276	13.00	0.00	103		NORMAL	PCS	0
10000000005910	DRAGON CHICKEN	DRAGON CHICKEN	10000000000276	13.00	0.00	104		NORMAL	PCS	0
10000000005911	WINGS ROASTED	WINGS ROASTED	10000000000276	13.00	0.00	105		NORMAL	PCS	0
10000000005912	GOBI 65	GOBI 65	10000000000276	13.00	0.00	106		NORMAL	PCS	0
10000000005913	LEMON CORIANDER GARLIC - CHI	LEMON CORIANDER GARLIC - CHI	10000000000277	10.50	0.00	107		NORMAL	PCS	0
10000000005914	LEMON CORIANDER GARLIC - VEG	LEMON CORIANDER GARLIC - VEG	10000000000277	9.45	0.00	108		NORMAL	PCS	0
10000000005915	SWEET CORN - CHI	SWEET CORN - CHI	10000000000277	10.50	0.00	109		NORMAL	PCS	0
10000000005916	SWEET CORN - VEG	SWEET CORN - VEG	10000000000277	8.40	0.00	110		NORMAL	PCS	0
10000000005917	MANCHOW - CHI	MANCHOW - CHI	10000000000277	10.50	0.00	111		NORMAL	PCS	0
10000000005918	MANCHOW - VEG	MANCHOW - VEG	10000000000277	8.40	0.00	112		NORMAL	PCS	0
10000000005919	HOT 'N' SOUR - CHI	HOT 'N' SOUR - CHI	10000000000277	10.50	0.00	113		NORMAL	PCS	0
10000000005920	HOT 'N' SOUR - VEG	HOT 'N' SOUR - VEG	10000000000277	8.40	0.00	114		NORMAL	PCS	0
10000000005921	CLEAR SOUP - CHI	CLEAR SOUP - CHI	10000000000277	10.50	0.00	115		NORMAL	PCS	0
10000000005922	CLEAR SOUP - VEG	CLEAR SOUP - VEG	10000000000277	10.50	0.00	116		NORMAL	PCS	0
10000000005923	CREAM OF CHICKEN SOUP	CREAM OF CHICKEN SOUP	10000000000277	8.40	0.00	117		NORMAL	PCS	0
10000000005924	EGG SOUP	EGG SOUP	10000000000277	8.40	0.00	118		NORMAL	PCS	0
10000000005925	CREAM OF TOMATO	CREAM OF TOMATO	10000000000277	8.40	0.00	119		NORMAL	PCS	0
10000000005926	PAAL PATHIRI	PAAL PATHIRI	10000000000278	17.85	0.00	120		NORMAL	PCS	0
10000000005927	BEEF TAWA	BEEF TAWA	10000000000278	18.90	0.00	121		NORMAL	PCS	0
10000000005928	KOZHI IDICHU PORICHATHU	KOZHI IDICHU PORICHATHU	10000000000278	17.85	0.00	122		NORMAL	PCS	0
10000000005929	CHARCOAL NIRVANA	CHARCOAL NIRVANA	10000000000278	21.00	0.00	123		NORMAL	PCS	0
10000000005930	KOONTHAL CHILLI TAWA	KOONTHAL CHILLI TAWA	10000000000278	18.90	0.00	124		NORMAL	PCS	0
10000000005931	PAAL POROTTA	PAAL POROTTA	10000000000278	16.80	0.00	125		NORMAL	PCS	0
10000000005932	PAAL KAPPA	PAAL KAPPA	10000000000278	9.45	0.00	126		NORMAL	PCS	0
10000000005933	PAAL KAPPA WITH BEEF	PAAL KAPPA WITH BEEF	10000000000278	17.85	0.00	127		NORMAL	PCS	0
10000000005934	KAPPA BIRYANI - CHI	KAPPA BIRYANI - CHI	10000000000278	15.75	0.00	128		NORMAL	PCS	0
10000000005935	KAPPA BIRYANI - BEEF	KAPPA BIRYANI - BEEF	10000000000278	16.80	0.00	129		NORMAL	PCS	0
10000000005936	PUTTU BIRYANI - CHI	PUTTU BIRYANI - CHI	10000000000278	12.60	0.00	130		NORMAL	PCS	0
10000000005937	PUTTU BIRYANI - BEEF	PUTTU BIRYANI - BEEF	10000000000278	13.65	0.00	131		NORMAL	PCS	0
10000000005938	KOTHU PAROTTA - VEG	KOTHU PAROTTA - VEG	10000000000278	12.60	0.00	132		NORMAL	PCS	0
10000000005939	KOTHU PAROTTA - CHI	KOTHU PAROTTA - CHI	10000000000278	13.65	0.00	133		NORMAL	PCS	0
10000000005940	KOTHU PAROTTA - BEEF	KOTHU PAROTTA - BEEF	10000000000278	14.70	0.00	134		NORMAL	PCS	0
10000000005941	CHICKEN KIZHI PAROTTA	CHICKEN KIZHI PAROTTA	10000000000278	15.75	0.00	135		NORMAL	PCS	0
10000000005942	BEEF KIZHI PAROTTA	BEEF KIZHI PAROTTA	10000000000278	16.80	0.00	136		NORMAL	PCS	0
10000000005943	POTHI PATHIRI BEEF	POTHI PATHIRI BEEF	10000000000278	17.85	0.00	137		NORMAL	PCS	0
10000000005944	THAKKARA PAROTTA	THAKKARA PAROTTA	10000000000278	18.90	0.00	138		NORMAL	PCS	0
10000000005945	CHICKEN KADAI - HALF	CHICKEN KADAI - HALF	10000000000279	15.75	0.00	139		NORMAL	PCS	123
10000000005946	CHICKEN KADAI - FULL	CHICKEN KADAI - FULL	10000000000279	29.40	0.00	140		NORMAL	PCS	123
10000000005947	BUTTER CHICKEN - HALF	BUTTER CHICKEN - HALF	10000000000279	16.80	0.00	141		NORMAL	PCS	123
10000000005948	BUTTER CHICKEN - FULL	BUTTER CHICKEN - FULL	10000000000279	31.50	0.00	142		NORMAL	PCS	123
10000000005949	PALAK CHICKEN - HALF	PALAK CHICKEN - HALF	10000000000279	14.70	0.00	143		NORMAL	PCS	123
10000000005950	PALAK CHICKEN - FULL	PALAK CHICKEN - FULL	10000000000279	28.35	0.00	144		NORMAL	PCS	123
10000000005951	GINGER CHICKEN - HALF	GINGER CHICKEN - HALF	10000000000279	15.75	0.00	145		NORMAL	PCS	123
10000000005952	GINGER CHICKEN - FULL	GINGER CHICKEN - FULL	10000000000279	29.40	0.00	146		NORMAL	PCS	123
10000000005953	CHICKEN MUGHLAI - HALF	CHICKEN MUGHLAI - HALF	10000000000279	14.70	0.00	147		NORMAL	PCS	123
10000000005954	CHICKEN MUGHLAI - FULL	CHICKEN MUGHLAI - FULL	10000000000279	28.35	0.00	148		NORMAL	PCS	123
10000000005955	CHICKEN MANCHURIAN - HALF	CHICKEN MANCHURIAN - HALF	10000000000279	14.70	0.00	149		NORMAL	PCS	123
10000000005956	CHICKEN MANCHURIAN - FULL	CHICKEN MANCHURIAN - FULL	10000000000279	28.35	0.00	150		NORMAL	PCS	123
10000000005957	GARLIC CHICKEN - HALF	GARLIC CHICKEN - HALF	10000000000279	15.75	0.00	151		NORMAL	PCS	123
10000000005958	GARLIC CHICKEN - FULL	GARLIC CHICKEN - FULL	10000000000279	29.40	0.00	152		NORMAL	PCS	123
10000000005959	ALOO GOBI MASALA	ALOO GOBI MASALA	10000000000279	8.40	0.00	153		NORMAL	PCS	124
10000000005960	ALOO PALAK	ALOO PALAK	10000000000279	8.40	0.00	154		NORMAL	PCS	124
10000000005961	BHINDI MASALA	BHINDI MASALA	10000000000279	9.45	0.00	155		NORMAL	PCS	124
10000000005962	DAL PALAK	DAL PALAK	10000000000279	7.35	0.00	156		NORMAL	PCS	124
10000000005963	DAL TADKA	DAL TADKA	10000000000279	7.35	0.00	157		NORMAL	PCS	124
10000000005964	DAL FRY	DAL FRY	10000000000279	6.30	0.00	158		NORMAL	PCS	124
10000000005965	GOBI CHILLI	GOBI CHILLI	10000000000279	12.60	0.00	159		NORMAL	PCS	124
10000000005966	GOBI MANCHURIAN	GOBI MANCHURIAN	10000000000279	12.60	0.00	160		NORMAL	PCS	124
10000000005967	MUSHROOM PANEER	MUSHROOM PANEER	10000000000279	12.60	0.00	161		NORMAL	PCS	124
10000000005968	VEGETABLE KADAI	VEGETABLE KADAI	10000000000279	10.50	0.00	162		NORMAL	PCS	124
10000000005969	VEGETABLE KURUMA	VEGETABLE KURUMA	10000000000279	7.35	0.00	163		NORMAL	PCS	124
10000000005970	MUSHROOM MASALA	MUSHROOM MASALA	10000000000279	12.60	0.00	164		NORMAL	PCS	124
10000000005971	PANEER CHILLI	PANEER CHILLI	10000000000279	12.60	0.00	165		NORMAL	PCS	124
10000000005972	PANEER MASALA	PANEER MASALA	10000000000279	10.50	0.00	166		NORMAL	PCS	124
10000000005973	PANEER BUTTER	PANEER BUTTER	10000000000279	12.60	0.00	167		NORMAL	PCS	124
10000000005974	PANEER PALAK	PANEER PALAK	10000000000279	12.60	0.00	168		NORMAL	PCS	124
10000000005975	VEGETABLE HYDERABADI	VEGETABLE HYDERABADI	10000000000279	10.50	0.00	169		NORMAL	PCS	124
10000000005976	TOMATO FRY	TOMATO FRY	10000000000279	7.35	0.00	170		NORMAL	PCS	124
10000000005977	CHICKEN NADAN CURRY - HALF	CHICKEN NADAN CURRY - HALF	10000000000280	15.75	0.00	171		NORMAL	PCS	125
10000000005978	CHICKEN NADAN CURRY - FULL	CHICKEN NADAN CURRY - FULL	10000000000280	31.50	0.00	172		NORMAL	PCS	125
10000000005979	CHICKEN KONDATTAM - HALF	CHICKEN KONDATTAM - HALF	10000000000280	16.80	0.00	173		NORMAL	PCS	125
10000000005980	CHICKEN KONDATTAM - FULL	CHICKEN KONDATTAM - FULL	10000000000280	31.50	0.00	174		NORMAL	PCS	125
10000000005981	AMMAYI CHICKEN CURRY - HALF	AMMAYI CHICKEN CURRY - HALF	10000000000280	15.75	0.00	175		NORMAL	PCS	125
10000000005982	AMMAYI CHICKEN CURRY - FULL	AMMAYI CHICKEN CURRY - FULL	10000000000280	30.45	0.00	176		NORMAL	PCS	125
10000000005983	THATTUKADA CHICKEN - HALF	THATTUKADA CHICKEN - HALF	10000000000280	15.75	0.00	177		NORMAL	PCS	125
10000000005984	THATTUKADA CHICKEN - FULL	THATTUKADA CHICKEN - FULL	10000000000280	29.40	0.00	178		NORMAL	PCS	125
10000000005985	CHICKEN 65 - HALF	CHICKEN 65 - HALF	10000000000280	14.70	0.00	179		NORMAL	PCS	125
10000000005986	CHICKEN 65 - FULL	CHICKEN 65 - FULL	10000000000280	28.35	0.00	180		NORMAL	PCS	125
10000000005987	CHICKEN 65 MASALA - HALF	CHICKEN 65 MASALA - HALF	10000000000280	15.75	0.00	181		NORMAL	PCS	125
10000000005988	CHICKEN 65 MASALA - FULL	CHICKEN 65 MASALA - FULL	10000000000280	30.45	0.00	182		NORMAL	PCS	125
10000000005989	PEPPER CHICKEN - HALF	PEPPER CHICKEN - HALF	10000000000280	16.80	0.00	183		NORMAL	PCS	125
10000000005990	PEPPER CHICKEN - FULL	PEPPER CHICKEN - FULL	10000000000280	31.50	0.00	184		NORMAL	PCS	125
10000000005991	CHICKEN KURUMA - HALF	CHICKEN KURUMA - HALF	10000000000280	16.80	0.00	185		NORMAL	PCS	125
10000000005992	CHICKEN KURUMA - FULL	CHICKEN KURUMA - FULL	10000000000280	31.50	0.00	186		NORMAL	PCS	125
10000000005993	CHICKEN STEW - HALF	CHICKEN STEW - HALF	10000000000280	15.75	0.00	187		NORMAL	PCS	125
10000000005994	CHICKEN STEW - FULL	CHICKEN STEW - FULL	10000000000280	30.45	0.00	188		NORMAL	PCS	125
